id,full_name,age,gender,device_type,ad_position,browsing_history,time_of_day,click
8906,User8906,40.197363393198316,Male,Desktop,Bottom,Shopping,Morning,1
9422,User9422,21.0,Female,Desktop,Bottom,Entertainment,Night,1
7941,User7941,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
9442,User9442,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,0
5055,User5055,45.0,Male,Desktop,Top,Education,Morning,1
966,User966,54.0,Male,Desktop,Bottom,Entertainment,Morning,1
3915,User3915,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,1
8252,User8252,40.197363393198316,Male,Desktop,Bottom,Entertainment,Night,1
2296,User2296,40.197363393198316,Male,Desktop,Side,Entertainment,Night,0
9966,User9966,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
8251,User8251,49.0,Female,Tablet,Bottom,News,Evening,0
316,User316,42.0,Female,Desktop,Bottom,Social Media,Morning,1
6125,User6125,18.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
5193,User5193,50.0,Female,Desktop,Side,Entertainment,Afternoon,1
7466,User7466,47.0,Female,Desktop,Bottom,Shopping,Afternoon,1
4552,User4552,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Morning,0
1587,User1587,45.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
9736,User9736,40.197363393198316,Female,Desktop,Bottom,Education,Evening,1
5579,User5579,40.197363393198316,Non-Binary,Desktop,Side,Shopping,Evening,1
4938,User4938,28.0,Male,Desktop,Side,Social Media,Morning,1
2595,User2595,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
1524,User1524,24.0,Male,Mobile,Bottom,Entertainment,Night,1
5783,User5783,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,1
7022,User7022,29.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
606,User606,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
3801,User3801,26.0,Non-Binary,Desktop,Side,Entertainment,Morning,1
1474,User1474,31.0,Female,Desktop,Side,Entertainment,Morning,1
8621,User8621,26.0,Female,Desktop,Top,Entertainment,Morning,0
7590,User7590,40.197363393198316,Non-Binary,Desktop,Bottom,Social Media,Morning,0
7625,User7625,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
4605,User4605,40.197363393198316,Non-Binary,Desktop,Side,News,Evening,0
2595,User2595,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
7229,User7229,43.0,Non-Binary,Mobile,Top,Social Media,Night,1
4912,User4912,40.197363393198316,Female,Desktop,Top,Social Media,Morning,0
6679,User6679,26.0,Male,Desktop,Bottom,Entertainment,Night,1
2380,User2380,40.197363393198316,Non-Binary,Desktop,Side,Education,Evening,0
3429,User3429,59.0,Female,Tablet,Side,Entertainment,Morning,1
3236,User3236,56.0,Female,Mobile,Bottom,Education,Morning,1
1420,User1420,62.0,Non-Binary,Desktop,Bottom,News,Morning,1
4871,User4871,58.0,Female,Desktop,Side,Entertainment,Night,1
4701,User4701,34.0,Female,Tablet,Top,Shopping,Morning,0
6669,User6669,38.0,Female,Mobile,Side,News,Morning,1
9642,User9642,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
9234,User9234,20.0,Male,Desktop,Bottom,Entertainment,Morning,1
1197,User1197,62.0,Female,Mobile,Bottom,Entertainment,Night,1
2812,User2812,25.0,Male,Tablet,Side,Shopping,Morning,0
3164,User3164,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
8262,User8262,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,0
1635,User1635,54.0,Female,Tablet,Top,News,Evening,1
1141,User1141,37.0,Male,Desktop,Bottom,Entertainment,Afternoon,1
3616,User3616,35.0,Female,Mobile,Side,Social Media,Morning,0
9496,User9496,40.197363393198316,Male,Desktop,Bottom,Social Media,Night,0
813,User813,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
284,User284,40.197363393198316,Non-Binary,Tablet,Side,Shopping,Afternoon,1
674,User674,40.197363393198316,Female,Tablet,Side,Entertainment,Evening,1
5447,User5447,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
5136,User5136,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,0
6980,User6980,62.0,Female,Desktop,Bottom,Social Media,Morning,1
5053,User5053,61.0,Female,Tablet,Side,Entertainment,Morning,1
5403,User5403,61.0,Male,Desktop,Top,Education,Night,0
368,User368,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,0
5629,User5629,40.197363393198316,Female,Tablet,Bottom,Entertainment,Night,1
5986,User5986,32.0,Female,Desktop,Side,Entertainment,Morning,0
5942,User5942,40.197363393198316,Non-Binary,Tablet,Bottom,Social Media,Morning,1
5837,User5837,40.197363393198316,Female,Mobile,Top,Entertainment,Morning,0
2297,User2297,57.0,Male,Tablet,Bottom,Education,Morning,1
2032,User2032,40.197363393198316,Female,Desktop,Bottom,Education,Morning,1
5574,User5574,52.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
7322,User7322,40.197363393198316,Female,Desktop,Bottom,Social Media,Afternoon,1
1721,User1721,34.0,Non-Binary,Mobile,Bottom,Social Media,Afternoon,1
1729,User1729,26.0,Female,Mobile,Top,Entertainment,Afternoon,1
2924,User2924,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
5324,User5324,40.197363393198316,Female,Mobile,Top,Social Media,Night,1
5418,User5418,34.0,Male,Mobile,Top,Entertainment,Evening,1
5238,User5238,30.0,Female,Desktop,Top,Entertainment,Morning,0
5405,User5405,29.0,Female,Tablet,Side,Education,Night,0
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,1
8726,User8726,40.197363393198316,Female,Desktop,Side,Education,Morning,1
7688,User7688,57.0,Male,Mobile,Top,News,Evening,1
8764,User8764,38.0,Male,Desktop,Bottom,Shopping,Morning,0
8018,User8018,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
1539,User1539,43.0,Female,Desktop,Bottom,Education,Evening,1
2174,User2174,36.0,Female,Desktop,Bottom,Entertainment,Morning,1
1171,User1171,40.197363393198316,Female,Mobile,Bottom,Entertainment,Night,1
1296,User1296,34.0,Female,Tablet,Bottom,Entertainment,Morning,1
8459,User8459,38.0,Female,Tablet,Bottom,Entertainment,Morning,1
5414,User5414,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
7198,User7198,42.0,Male,Tablet,Bottom,Shopping,Afternoon,0
805,User805,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
6094,User6094,40.197363393198316,Non-Binary,Tablet,Bottom,Social Media,Evening,1
7313,User7313,40.197363393198316,Non-Binary,Mobile,Bottom,Entertainment,Night,1
9551,User9551,40.197363393198316,Female,Mobile,Side,Entertainment,Evening,0
9146,User9146,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
4998,User4998,40.197363393198316,Female,Desktop,Top,Entertainment,Night,0
8226,User8226,40.197363393198316,Female,Tablet,Top,Entertainment,Morning,1
9129,User9129,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,0
6765,User6765,40.197363393198316,Female,Tablet,Side,Entertainment,Morning,1
6094,User6094,40.197363393198316,Non-Binary,Tablet,Top,Social Media,Evening,1
6441,User6441,40.197363393198316,Female,Desktop,Top,Entertainment,Night,1
1503,User1503,40.197363393198316,Female,Desktop,Side,Entertainment,Afternoon,1
4348,User4348,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
9419,User9419,64.0,Female,Mobile,Side,Social Media,Afternoon,1
7962,User7962,58.0,Female,Tablet,Top,Entertainment,Morning,1
5276,User5276,42.0,Female,Tablet,Side,Entertainment,Afternoon,1
1189,User1189,40.0,Female,Desktop,Side,News,Morning,0
9806,User9806,58.0,Male,Tablet,Bottom,Entertainment,Morning,1
9894,User9894,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
8445,User8445,40.197363393198316,Female,Desktop,Side,Entertainment,Night,0
5227,User5227,24.0,Female,Mobile,Top,Entertainment,Night,1
9231,User9231,21.0,Female,Desktop,Top,Shopping,Morning,1
400,User400,40.197363393198316,Non-Binary,Desktop,Side,Entertainment,Evening,1
494,User494,40.197363393198316,Female,Tablet,Side,Shopping,Evening,0
9869,User9869,40.197363393198316,Male,Mobile,Bottom,Entertainment,Afternoon,0
2173,User2173,52.0,Male,Mobile,Bottom,Shopping,Night,1
7356,User7356,41.0,Male,Tablet,Side,Shopping,Night,0
2272,User2272,52.0,Female,Tablet,Bottom,News,Morning,1
6487,User6487,19.0,Female,Tablet,Side,Entertainment,Morning,1
9267,User9267,20.0,Female,Desktop,Top,Entertainment,Morning,1
3675,User3675,36.0,Female,Tablet,Bottom,Entertainment,Afternoon,0
2934,User2934,40.197363393198316,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
5049,User5049,29.0,Female,Desktop,Top,Entertainment,Morning,0
8361,User8361,41.0,Female,Mobile,Side,News,Afternoon,1
2946,User2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
8179,User8179,62.0,Female,Desktop,Top,Entertainment,Afternoon,0
8948,User8948,25.0,Female,Mobile,Bottom,Education,Evening,1
2129,User2129,47.0,Female,Tablet,Bottom,Social Media,Evening,1
7878,User7878,60.0,Female,Tablet,Side,Entertainment,Afternoon,1
1148,User1148,25.0,Female,Mobile,Bottom,Entertainment,Morning,1
1486,User1486,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,0
6765,User6765,46.0,Female,Tablet,Side,Entertainment,Morning,1
7652,User7652,40.197363393198316,Male,Mobile,Bottom,Education,Morning,1
5955,User5955,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,1
4621,User4621,20.0,Female,Desktop,Top,Entertainment,Afternoon,1
3237,User3237,43.0,Female,Tablet,Bottom,Entertainment,Morning,0
565,User565,53.0,Female,Desktop,Top,Entertainment,Morning,0
7266,User7266,40.197363393198316,Female,Tablet,Bottom,Education,Afternoon,1
6957,User6957,36.0,Female,Desktop,Top,Education,Morning,0
5531,User5531,34.0,Male,Desktop,Top,News,Night,1
2460,User2460,40.197363393198316,Non-Binary,Tablet,Side,Entertainment,Morning,0
3335,User3335,24.0,Male,Desktop,Top,Entertainment,Night,1
3561,User3561,37.0,Female,Desktop,Bottom,Social Media,Evening,1
6237,User6237,40.197363393198316,Non-Binary,Mobile,Top,News,Morning,1
9431,User9431,40.197363393198316,Male,Desktop,Top,Entertainment,Afternoon,1
2387,User2387,40.197363393198316,Female,Desktop,Top,Social Media,Night,1
3430,User3430,61.0,Male,Desktop,Side,Social Media,Morning,1
9644,User9644,27.0,Female,Desktop,Bottom,Social Media,Morning,0
3333,User3333,40.197363393198316,Male,Desktop,Top,Entertainment,Morning,1
7993,User7993,40.197363393198316,Non-Binary,Mobile,Bottom,Social Media,Morning,1
2142,User2142,34.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
6669,User6669,40.197363393198316,Female,Desktop,Side,Entertainment,Night,1
1305,User1305,40.197363393198316,Female,Tablet,Top,News,Night,1
4620,User4620,43.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
1905,User1905,62.0,Female,Mobile,Bottom,Education,Night,1
5498,User5498,40.197363393198316,Female,Tablet,Bottom,Education,Morning,1
5596,User5596,43.0,Female,Tablet,Top,Social Media,Afternoon,1
1549,User1549,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
6863,User6863,51.0,Female,Desktop,Side,Entertainment,Morning,1
7959,User7959,60.0,Female,Mobile,Side,Shopping,Evening,0
6487,User6487,40.197363393198316,Male,Desktop,Side,Entertainment,Morning,1
5425,User5425,40.197363393198316,Non-Binary,Mobile,Side,Entertainment,Afternoon,1
3658,User3658,45.0,Female,Desktop,Side,Shopping,Night,1
9504,User9504,40.197363393198316,Female,Desktop,Top,Shopping,Morning,1
503,User503,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
9689,User9689,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
9855,User9855,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,1
188,User188,40.197363393198316,Female,Tablet,Bottom,News,Morning,1
6161,User6161,61.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
6519,User6519,48.0,Female,Desktop,Top,News,Afternoon,0
9555,User9555,40.197363393198316,Female,Tablet,Side,Entertainment,Morning,0
5860,User5860,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
2964,User2964,40.0,Non-Binary,Mobile,Side,Entertainment,Night,1
301,User301,59.0,Male,Tablet,Side,Social Media,Evening,1
3314,User3314,35.0,Female,Tablet,Top,News,Evening,0
7342,User7342,60.0,Female,Desktop,Bottom,Entertainment,Evening,0
6654,User6654,40.197363393198316,Female,Desktop,Bottom,Entertainment,Afternoon,1
2410,User2410,40.197363393198316,Female,Tablet,Side,Education,Evening,0
1325,User1325,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,1
8561,User8561,52.0,Male,Mobile,Bottom,Entertainment,Evening,1
8937,User8937,40.197363393198316,Male,Desktop,Side,Entertainment,Afternoon,1
5783,User5783,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
2090,User2090,52.0,Female,Desktop,Top,Entertainment,Night,0
5082,User5082,44.0,Female,Mobile,Top,Shopping,Morning,1
9642,User9642,40.197363393198316,Female,Mobile,Bottom,Entertainment,Morning,1
4707,User4707,21.0,Female,Desktop,Top,Entertainment,Evening,1
1214,User1214,26.0,Female,Mobile,Bottom,Entertainment,Evening,1
7,User7,40.197363393198316,Female,Tablet,Bottom,Entertainment,Morning,1
6880,User6880,40.197363393198316,Female,Mobile,Side,Entertainment,Night,1
1370,User1370,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
6287,User6287,40.0,Female,Tablet,Bottom,Entertainment,Morning,1
7041,User7041,40.0,Female,Tablet,Bottom,Shopping,Afternoon,0
5412,User5412,35.0,Female,Mobile,Top,Entertainment,Evening,1
7151,User7151,40.197363393198316,Non-Binary,Tablet,Side,News,Morning,1
7145,User7145,40.197363393198316,Female,Desktop,Side,Entertainment,Evening,0
9769,User9769,28.0,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,0
5943,User5943,51.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
2239,User2239,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
1137,User1137,40.197363393198316,Female,Tablet,Bottom,Entertainment,Evening,0
8790,User8790,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,0
3863,User3863,40.197363393198316,Non-Binary,Tablet,Side,Entertainment,Morning,0
8046,User8046,20.0,Female,Desktop,Bottom,Entertainment,Night,0
4058,User4058,33.0,Female,Tablet,Bottom,News,Morning,1
5495,User5495,40.197363393198316,Male,Mobile,Bottom,News,Afternoon,1
5925,User5925,45.0,Male,Mobile,Bottom,Education,Afternoon,0
739,User739,40.197363393198316,Female,Mobile,Side,Social Media,Morning,0
5227,User5227,40.197363393198316,Female,Mobile,Top,Entertainment,Night,1
3336,User3336,26.0,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9407,User9407,30.0,Female,Desktop,Top,News,Afternoon,0
5419,User5419,40.197363393198316,Male,Desktop,Top,Entertainment,Morning,1
6500,User6500,18.0,Female,Mobile,Bottom,Entertainment,Morning,0
250,User250,40.197363393198316,Female,Mobile,Bottom,News,Morning,1
7507,User7507,40.197363393198316,Female,Desktop,Top,Education,Afternoon,1
3345,User3345,39.0,Male,Desktop,Side,Social Media,Night,1
3536,User3536,51.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
7476,User7476,52.0,Female,Tablet,Bottom,News,Night,0
8252,User8252,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,1
6771,User6771,40.197363393198316,Female,Desktop,Side,Shopping,Morning,1
4756,User4756,59.0,Non-Binary,Mobile,Bottom,Education,Evening,1
966,User966,40.197363393198316,Male,Desktop,Bottom,Entertainment,Night,1
8174,User8174,40.197363393198316,Female,Mobile,Bottom,Entertainment,Afternoon,1
425,User425,61.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
3644,User3644,40.197363393198316,Female,Mobile,Side,Entertainment,Evening,1
9071,User9071,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,0
5512,User5512,45.0,Non-Binary,Desktop,Side,Entertainment,Evening,0
8400,User8400,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,1
6980,User6980,62.0,Female,Desktop,Bottom,Social Media,Night,1
7267,User7267,20.0,Male,Desktop,Bottom,Shopping,Night,0
7007,User7007,40.197363393198316,Non-Binary,Tablet,Bottom,News,Afternoon,0
805,User805,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,1
1178,User1178,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
5854,User5854,31.0,Non-Binary,Mobile,Top,Social Media,Morning,0
8373,User8373,40.197363393198316,Male,Desktop,Side,Shopping,Afternoon,1
7466,User7466,40.197363393198316,Female,Mobile,Bottom,Shopping,Afternoon,1
3060,User3060,40.197363393198316,Male,Desktop,Bottom,News,Morning,1
2272,User2272,52.0,Female,Tablet,Bottom,Entertainment,Morning,1
7866,User7866,40.197363393198316,Female,Mobile,Top,Social Media,Morning,1
4086,User4086,40.197363393198316,Female,Desktop,Top,Entertainment,Morning,1
8789,User8789,44.0,Female,Desktop,Top,Entertainment,Evening,1
5110,User5110,44.0,Female,Tablet,Top,Shopping,Morning,1
1921,User1921,51.0,Female,Tablet,Bottom,Entertainment,Afternoon,0
7962,User7962,58.0,Female,Tablet,Top,Entertainment,Afternoon,1
6324,User6324,40.197363393198316,Female,Desktop,Bottom,Shopping,Morning,0
6748,User6748,40.197363393198316,Male,Desktop,Top,Shopping,Evening,0
6248,User6248,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
1768,User1768,40.197363393198316,Male,Desktop,Bottom,Entertainment,Morning,0
8326,User8326,40.197363393198316,Female,Desktop,Bottom,Entertainment,Evening,1
5301,User5301,40.197363393198316,Male,Tablet,Bottom,Social Media,Night,1
4314,User4314,39.0,Female,Tablet,Bottom,Social Media,Morning,0
9638,User9638,64.0,Non-Binary,Desktop,Top,Entertainment,Morning,0
9906,User9906,40.197363393198316,Male,Desktop,Side,Education,Night,0
2594,User2594,29.0,Male,Mobile,Side,Shopping,Evening,0
393,User393,40.197363393198316,Female,Desktop,Bottom,Shopping,Morning,1
9755,User9755,40.197363393198316,Female,Desktop,Bottom,Entertainment,Morning,0
8745,User8745,40.197363393198316,Female,Mobile,Bottom,Education,Night,0
2751,User2751,33.0,Female,Mobile,Bottom,Entertainment,Morning,0
3144,User3144,24.0,Male,Desktop,Side,Shopping,Morning,1
4073,User4073,40.197363393198316,Male,Desktop,Top,Entertainment,Evening,1
1762,User1762,41.0,Female,Desktop,Side,Entertainment,Afternoon,1
2934,User2934,26.0,Female,Desktop,Top,Entertainment,Afternoon,1
5100,User5100,42.0,Female,Mobile,Side,Shopping,Morning,1
6476,User6476,46.0,Female,Tablet,Bottom,Social Media,Morning,0
1741,User1741,45.0,Female,Mobile,Bottom,Entertainment,Night,1
7229,User7229,43.0,Non-Binary,Desktop,Top,Entertainment,Morning,1
3464,User3464,40.197363393198316,Female,Tablet,Top,Education,Morning,0
8018,User8018,40.197363393198316,Female,Desktop,Side,Entertainment,Morning,1
9227,User9227,40.197363393198316,Non-Binary,Mobile,Side,Entertainment,Morning,1
3333,User3333,30.0,Male,Tablet,Top,Entertainment,Evening,1
3297,User3297,18.0,Female,Desktop,Bottom,Entertainment,Night,1
2352,User2352,40.197363393198316,Female,Tablet,Bottom,Education,Morning,0
4347,User4347,53.0,Female,Mobile,Bottom,Social Media,Evening,0
5909,User5909,40.197363393198316,Female,Tablet,Bottom,Entertainment,Afternoon,1
9764,User9764,40.0,Female,Desktop,Top,Shopping,Evening,0
6679,User6679,40.197363393198316,Male,Tablet,Bottom,Entertainment,Night,1
8115,User8115,40.197363393198316,Female,Mobile,Top,Entertainment,Afternoon,1
7313,User7313,40.197363393198316,Non-Binary,Desktop,Bottom,Entertainment,Night,1
1197,User1197,40.197363393198316,Male,Desktop,Top,Social Media,Morning,1
5382,User5382,21.0,Non-Binary,Tablet,Top,Entertainment,Evening,0
9806,User9806,58.0,Male,Tablet,Bottom,Entertainment,Morning,1
8226,User8226,40.197363393198316,Male,Tablet,Top,Entertainment,Morning,1
5796,User5796,46.0,Non-Binary,Mobile,Bottom,News,Afternoon,1
